State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
West Bengal,24 PARAGANAS NORTH,2008,Whole Year ,Coconut ,3639,47018
West Bengal,24 PARAGANAS SOUTH,1997,Whole Year ,Coconut ,3485,41820
West Bengal,24 PARAGANAS SOUTH,1998,Whole Year ,Coconut ,3485,41820
West Bengal,24 PARAGANAS SOUTH,1999,Whole Year ,Coconut ,3485,41820
West Bengal,24 PARAGANAS SOUTH,2000,Whole Year ,Coconut ,3235,33967.5
West Bengal,24 PARAGANAS SOUTH,2001,Whole Year ,Coconut ,3825,51637.5
West Bengal,24 PARAGANAS SOUTH,2002,Whole Year ,Coconut ,3895,55309
West Bengal,24 PARAGANAS SOUTH,2003,Whole Year ,Coconut ,3319,44806.5
West Bengal,24 PARAGANAS SOUTH,2004,Whole Year ,Coconut ,3331,43303
West Bengal,24 PARAGANAS SOUTH,2005,Whole Year ,Coconut ,3199,42908
West Bengal,24 PARAGANAS SOUTH,2006,Whole Year ,Coconut ,3232,41466600
West Bengal,24 PARAGANAS SOUTH,2007,Whole Year ,Coconut ,3910,53100000
West Bengal,24 PARAGANAS SOUTH,2008,Whole Year ,Coconut ,3925,53300
West Bengal,BANKURA,1997,Whole Year ,Coconut ,135,769
West Bengal,BANKURA,1998,Whole Year ,Coconut ,142,806
West Bengal,BANKURA,1999,Whole Year ,Coconut ,155,1602.9
West Bengal,BANKURA,2000,Whole Year ,Coconut ,164,1771.7
West Bengal,BANKURA,2001,Whole Year ,Coconut ,193,2284.3
West Bengal,BANKURA,2002,Whole Year ,Coconut ,201,2152.7
West Bengal,BANKURA,2003,Whole Year ,Coconut ,229,3352.8
West Bengal,BANKURA,2004,Whole Year ,Coconut ,241,3728.5
West Bengal,BANKURA,2005,Whole Year ,Coconut ,255,2772
West Bengal,BANKURA,2006,Whole Year ,Coconut ,271,3052000
West Bengal,BANKURA,2007,Whole Year ,Coconut ,271,3059600
West Bengal,BANKURA,2008,Whole Year ,Coconut ,271,3059
West Bengal,BARDHAMAN,1997,Whole Year ,Coconut ,1935,26993
West Bengal,BARDHAMAN,1998,Whole Year ,Coconut ,1940,27645
West Bengal,BARDHAMAN,1999,Whole Year ,Coconut ,1945,28202.5
West Bengal,BARDHAMAN,2000,Whole Year ,Coconut ,1952,28460.2
West Bengal,BARDHAMAN,2001,Whole Year ,Coconut ,1960,28616
West Bengal,BARDHAMAN,2002,Whole Year ,Coconut ,2125,36125
West Bengal,BARDHAMAN,2003,Whole Year ,Coconut ,1657,31814.4
West Bengal,BARDHAMAN,2004,Whole Year ,Coconut ,1270,20510.5
West Bengal,BARDHAMAN,2005,Whole Year ,Coconut ,1270,19018
West Bengal,BARDHAMAN,2006,Whole Year ,Coconut ,1173,14842000
West Bengal,BARDHAMAN,2007,Whole Year ,Coconut ,2678,30922000
West Bengal,BARDHAMAN,2008,Whole Year ,Coconut ,2683,30922
West Bengal,BIRBHUM,1997,Whole Year ,Coconut ,296,1480
West Bengal,BIRBHUM,1998,Whole Year ,Coconut ,302,1510
West Bengal,BIRBHUM,1999,Whole Year ,Coconut ,365,1825
West Bengal,BIRBHUM,2000,Whole Year ,Coconut ,444,3108
West Bengal,BIRBHUM,2001,Whole Year ,Coconut ,452,3164
West Bengal,BIRBHUM,2002,Whole Year ,Coconut ,467,3736
West Bengal,BIRBHUM,2003,Whole Year ,Coconut ,499,4491
West Bengal,BIRBHUM,2004,Whole Year ,Coconut ,494,4199
West Bengal,BIRBHUM,2005,Whole Year ,Coconut ,499,2495
West Bengal,BIRBHUM,2006,Whole Year ,Coconut ,509,19749200
West Bengal,BIRBHUM,2007,Whole Year ,Coconut ,350,2928000
West Bengal,BIRBHUM,2008,Whole Year ,Coconut ,382,3195
West Bengal,COOCHBEHAR,1997,Whole Year ,Coconut ,600,7200
West Bengal,COOCHBEHAR,1998,Whole Year ,Coconut ,600,7200
West Bengal,COOCHBEHAR,1999,Whole Year ,Coconut ,475,5700
West Bengal,COOCHBEHAR,2000,Whole Year ,Coconut ,525,1050
West Bengal,COOCHBEHAR,2001,Whole Year ,Coconut ,550,1100
West Bengal,COOCHBEHAR,2002,Whole Year ,Coconut ,560,1120
West Bengal,COOCHBEHAR,2003,Whole Year ,Coconut ,575,1150
West Bengal,COOCHBEHAR,2004,Whole Year ,Coconut ,645,8256
West Bengal,COOCHBEHAR,2005,Whole Year ,Coconut ,645,8256
West Bengal,COOCHBEHAR,2006,Whole Year ,Coconut ,750,9750000
West Bengal,COOCHBEHAR,2007,Whole Year ,Coconut ,1250,10750000
West Bengal,COOCHBEHAR,2008,Whole Year ,Coconut ,1255,17060
West Bengal,DARJEELING,1997,Whole Year ,Coconut ,120,574
West Bengal,DARJEELING,1998,Whole Year ,Coconut ,128,612.2
West Bengal,DARJEELING,1999,Whole Year ,Coconut ,133,2334
West Bengal,DARJEELING,2000,Whole Year ,Coconut ,133,2334
West Bengal,DARJEELING,2001,Whole Year ,Coconut ,158,2743.7
West Bengal,DARJEELING,2002,Whole Year ,Coconut ,158,2614.9
West Bengal,DARJEELING,2003,Whole Year ,Coconut ,149,2468.9
West Bengal,DARJEELING,2004,Whole Year ,Coconut ,165,2910.3
West Bengal,DARJEELING,2005,Whole Year ,Coconut ,165,2910
West Bengal,DARJEELING,2006,Whole Year ,Coconut ,168,2970700
West Bengal,DARJEELING,2007,Whole Year ,Coconut ,155,2480000
West Bengal,DARJEELING,2008,Whole Year ,Coconut ,155,2480
West Bengal,DINAJPUR DAKSHIN,1997,Whole Year ,Coconut ,147,2680
West Bengal,DINAJPUR DAKSHIN,1998,Whole Year ,Coconut ,152,2633.9
West Bengal,DINAJPUR DAKSHIN,1999,Whole Year ,Coconut ,156,2784
West Bengal,DINAJPUR DAKSHIN,2000,Whole Year ,Coconut ,160,2847
West Bengal,DINAJPUR DAKSHIN,2001,Whole Year ,Coconut ,163,2855.6
West Bengal,DINAJPUR DAKSHIN,2002,Whole Year ,Coconut ,165,2748.6
West Bengal,DINAJPUR DAKSHIN,2003,Whole Year ,Coconut ,166,2765.7
West Bengal,DINAJPUR DAKSHIN,2004,Whole Year ,Coconut ,168,2721.8
West Bengal,DINAJPUR DAKSHIN,2005,Whole Year ,Coconut ,186,3005
West Bengal,DINAJPUR DAKSHIN,2006,Whole Year ,Coconut ,192,240000
West Bengal,DINAJPUR DAKSHIN,2007,Whole Year ,Coconut ,197,2413800
West Bengal,DINAJPUR DAKSHIN,2008,Whole Year ,Coconut ,197,2313
West Bengal,DINAJPUR UTTAR,1997,Whole Year ,Coconut ,282,5915
West Bengal,DINAJPUR UTTAR,1998,Whole Year ,Coconut ,283,3926.9
West Bengal,DINAJPUR UTTAR,1999,Whole Year ,Coconut ,318,5065.1
West Bengal,DINAJPUR UTTAR,2000,Whole Year ,Coconut ,323,5116.3
West Bengal,DINAJPUR UTTAR,2001,Whole Year ,Coconut ,330,3762
West Bengal,DINAJPUR UTTAR,2002,Whole Year ,Coconut ,195,1747.2
West Bengal,DINAJPUR UTTAR,2003,Whole Year ,Coconut ,199,1687.5
West Bengal,DINAJPUR UTTAR,2004,Whole Year ,Coconut ,202,1378.6
West Bengal,DINAJPUR UTTAR,2005,Whole Year ,Coconut ,208,1150
West Bengal,DINAJPUR UTTAR,2006,Whole Year ,Coconut ,208,1102400
West Bengal,DINAJPUR UTTAR,2007,Whole Year ,Coconut ,236,2317500
West Bengal,DINAJPUR UTTAR,2008,Whole Year ,Coconut ,218,2135
West Bengal,HOOGHLY,1997,Whole Year ,Coconut ,1000,20000
West Bengal,HOOGHLY,1998,Whole Year ,Coconut ,1010,21018.1
West Bengal,HOOGHLY,1999,Whole Year ,Coconut ,1150,23000
West Bengal,HOOGHLY,2000,Whole Year ,Coconut ,1200,24972
West Bengal,HOOGHLY,2001,Whole Year ,Coconut ,1200,24972
West Bengal,HOOGHLY,2002,Whole Year ,Coconut ,1210,25198.3
West Bengal,HOOGHLY,2003,Whole Year ,Coconut ,1150,21677.5
West Bengal,HOOGHLY,2004,Whole Year ,Coconut ,1100,16241.5
West Bengal,HOOGHLY,2005,Whole Year ,Coconut ,1175,17519
West Bengal,HOOGHLY,2006,Whole Year ,Coconut ,1189,17264300
West Bengal,HOOGHLY,2007,Whole Year ,Coconut ,995,11940000
West Bengal,HOOGHLY,2008,Whole Year ,Coconut ,997,11940
West Bengal,HOWRAH,1997,Whole Year ,Coconut ,2957,49523
West Bengal,HOWRAH,1998,Whole Year ,Coconut ,2960,52096
West Bengal,HOWRAH,1999,Whole Year ,Coconut ,2531,44773.4
West Bengal,HOWRAH,2000,Whole Year ,Coconut ,2558,45276.6
West Bengal,HOWRAH,2001,Whole Year ,Coconut ,2593,27615.5
West Bengal,HOWRAH,2002,Whole Year ,Coconut ,2626,32236.8
West Bengal,HOWRAH,2003,Whole Year ,Coconut ,2811,31486
West Bengal,HOWRAH,2004,Whole Year ,Coconut ,2854,31816.4
West Bengal,HOWRAH,2005,Whole Year ,Coconut ,2865,28552
West Bengal,HOWRAH,2006,Whole Year ,Coconut ,2877,28951300
West Bengal,HOWRAH,2007,Whole Year ,Coconut ,2895,30687000
West Bengal,HOWRAH,2008,Whole Year ,Coconut ,2900,30687
West Bengal,JALPAIGURI,1997,Whole Year ,Coconut ,1130,15255
West Bengal,JALPAIGURI,1998,Whole Year ,Coconut ,1135,15663
West Bengal,JALPAIGURI,1999,Whole Year ,Coconut ,1140,14820
West Bengal,JALPAIGURI,2000,Whole Year ,Coconut ,1145,13762.9
West Bengal,JALPAIGURI,2001,Whole Year ,Coconut ,1148,13854.1
West Bengal,JALPAIGURI,2002,Whole Year ,Coconut ,790,10483.3
West Bengal,JALPAIGURI,2003,Whole Year ,Coconut ,790,10475.4
West Bengal,JALPAIGURI,2004,Whole Year ,Coconut ,785,10943.7
West Bengal,JALPAIGURI,2005,Whole Year ,Coconut ,785,10943
West Bengal,JALPAIGURI,2006,Whole Year ,Coconut ,792,11167200
West Bengal,JALPAIGURI,2007,Whole Year ,Coconut ,798,11538800
West Bengal,JALPAIGURI,2008,Whole Year ,Coconut ,798,11538
West Bengal,MALDAH,1997,Whole Year ,Coconut ,215,1204
West Bengal,MALDAH,1998,Whole Year ,Coconut ,216,1188
West Bengal,MALDAH,1999,Whole Year ,Coconut ,220,1232
West Bengal,MALDAH,2000,Whole Year ,Coconut ,225,1305
West Bengal,MALDAH,2001,Whole Year ,Coconut ,226,1299.5
West Bengal,MALDAH,2002,Whole Year ,Coconut ,227,1313.2
West Bengal,MALDAH,2003,Whole Year ,Coconut ,230,1331.7
West Bengal,MALDAH,2004,Whole Year ,Coconut ,235,1363
West Bengal,MALDAH,2005,Whole Year ,Coconut ,240,1404
West Bengal,MALDAH,2006,Whole Year ,Coconut ,250,1450000
West Bengal,MALDAH,2007,Whole Year ,Coconut ,482,6660000
West Bengal,MALDAH,2008,Whole Year ,Coconut ,506,6993
West Bengal,MEDINIPUR EAST,1997,Whole Year ,Coconut ,3065,32485
West Bengal,MEDINIPUR EAST,1998,Whole Year ,Coconut ,3211,33259.5
West Bengal,MEDINIPUR EAST,1999,Whole Year ,Coconut ,3336,35395
West Bengal,MEDINIPUR EAST,2000,Whole Year ,Coconut ,3519,37290.8
West Bengal,MEDINIPUR EAST,2001,Whole Year ,Coconut ,3670,38887.3
West Bengal,MEDINIPUR EAST,2002,Whole Year ,Coconut ,3410,36507.5
West Bengal,MEDINIPUR EAST,2003,Whole Year ,Coconut ,3500,37646
West Bengal,MEDINIPUR EAST,2004,Whole Year ,Coconut ,3528,38194.1
West Bengal,MEDINIPUR EAST,2005,Whole Year ,Coconut ,3580,38907
West Bengal,MEDINIPUR EAST,2006,Whole Year ,Coconut ,3662,40824000
West Bengal,MEDINIPUR EAST,2007,Whole Year ,Coconut ,3692,46905000
West Bengal,MEDINIPUR EAST,2008,Whole Year ,Coconut ,3707,41838
West Bengal,MEDINIPUR WEST,1997,Whole Year ,Coconut ,1040,19864
West Bengal,MEDINIPUR WEST,1998,Whole Year ,Coconut ,1045,16929
West Bengal,MEDINIPUR WEST,1999,Whole Year ,Coconut ,1046,18305
West Bengal,MEDINIPUR WEST,2000,Whole Year ,Coconut ,1070,18190
West Bengal,MEDINIPUR WEST,2001,Whole Year ,Coconut ,1100,19140
West Bengal,MEDINIPUR WEST,2002,Whole Year ,Coconut ,1014,15836.7
West Bengal,MEDINIPUR WEST,2003,Whole Year ,Coconut ,1146,18454
West Bengal,MEDINIPUR WEST,2004,Whole Year ,Coconut ,1150,18433.4
West Bengal,MEDINIPUR WEST,2005,Whole Year ,Coconut ,1170,19486
West Bengal,MEDINIPUR WEST,2006,Whole Year ,Coconut ,1180,18035100
West Bengal,MEDINIPUR WEST,2007,Whole Year ,Coconut ,1450,20036400
West Bengal,MEDINIPUR WEST,2008,Whole Year ,Coconut ,1455,20130
West Bengal,MURSHIDABAD,1997,Whole Year ,Coconut ,4129,28386
West Bengal,MURSHIDABAD,1998,Whole Year ,Coconut ,4230,24369
West Bengal,MURSHIDABAD,1999,Whole Year ,Coconut ,3963,35758.1
West Bengal,MURSHIDABAD,2000,Whole Year ,Coconut ,4008,35587
West Bengal,MURSHIDABAD,2001,Whole Year ,Coconut ,4110,30631.8
West Bengal,MURSHIDABAD,2002,Whole Year ,Coconut ,4239,35594.9
West Bengal,MURSHIDABAD,2003,Whole Year ,Coconut ,4225,30381.9
West Bengal,MURSHIDABAD,2004,Whole Year ,Coconut ,4314,33217.8
West Bengal,MURSHIDABAD,2005,Whole Year ,Coconut ,4327,52772
West Bengal,MURSHIDABAD,2006,Whole Year ,Coconut ,4202,59361700
West Bengal,MURSHIDABAD,2007,Whole Year ,Coconut ,4610,59350000
West Bengal,MURSHIDABAD,2008,Whole Year ,Coconut ,4620,59500
West Bengal,NADIA,1997,Whole Year ,Coconut ,745,11547
West Bengal,NADIA,1998,Whole Year ,Coconut ,767,11505
West Bengal,NADIA,1999,Whole Year ,Coconut ,768,11520
West Bengal,NADIA,2000,Whole Year ,Coconut ,772,11611.7
West Bengal,NADIA,2001,Whole Year ,Coconut ,798,12005.1
West Bengal,NADIA,2002,Whole Year ,Coconut ,829,12600.8
West Bengal,NADIA,2003,Whole Year ,Coconut ,857,12998
West Bengal,NADIA,2004,Whole Year ,Coconut ,860,13046.2
West Bengal,NADIA,2005,Whole Year ,Coconut ,983,12234
West Bengal,NADIA,2006,Whole Year ,Coconut ,1002,13378700
West Bengal,NADIA,2007,Whole Year ,Coconut ,988,12527800
West Bengal,NADIA,2008,Whole Year ,Coconut ,991,12527
West Bengal,PURULIA,1997,Whole Year ,Coconut ,17,340
West Bengal,PURULIA,1998,Whole Year ,Coconut ,20,310
West Bengal,PURULIA,1999,Whole Year ,Coconut ,20,290
West Bengal,PURULIA,2000,Whole Year ,Coconut ,27,364.5
West Bengal,PURULIA,2001,Whole Year ,Coconut ,25,300
West Bengal,PURULIA,2002,Whole Year ,Coconut ,18,123.3
West Bengal,PURULIA,2003,Whole Year ,Coconut ,55,186.6
West Bengal,PURULIA,2004,Whole Year ,Coconut ,66,296.1
West Bengal,PURULIA,2005,Whole Year ,Coconut ,74,311
West Bengal,PURULIA,2006,Whole Year ,Coconut ,73,365000
West Bengal,PURULIA,2007,Whole Year ,Coconut ,58,898000
West Bengal,PURULIA,2008,Whole Year ,Coconut ,58,598
